Strain,Stress (MPa)
0.004869739478957916,342.1806189945489
0.004889779559118237,343.474075298336
0.004909819639278557,344.76375260810545
0.004929859719438878,346.0495784958595
0.004949899799599199,347.33148064537465
0.004969939879759519,348.6093869149482
0.00498997995991984,349.8832254009462
0.005010020040080161,351.152924502019
0.005030060120240482,352.4184129838466
0.005050100200400802,353.67962004426835
0.005070140280561123,354.93647537865326
0.005090180360721444,356.188909245356
0.005110220440881764,357.4368525311097
0.005130260521042085,358.6802368161973
0.005150300601202406,359.91899443924456
0.005170340681362726,361.15305856148035
0.0051903807615230465,362.38236323030253
0.005210420841683367,363.60684344199626
0.0052304609218436875,364.82643520344783
0.005250501002004008,366.04107559270113
0.005270541082164329,367.25070281820695
0.00529058116232465,368.45525627661976
0.00531062124248497,369.65467660899725
0.005330661322645291,370.84890575526913
0.005350701402805612,372.0378870068408
0.005370741482965932,373.22156505720824
0.005390781563126253,374.39988605046676
0.005410821643286574,375.5727976276004
0.005430861723446894,376.7402489704506
0.005450901803607215,377.90219084327083
0.005470941883767536,379.0585756317771
0.005490981963927857,380.20935737962145
0.005511022044088177,381.35449182221925
0.0055310621242484976,382.4939364178273
0.0055511022044088185,383.6276503760707
0.0055711422845691385,384.7555946833041
0.005591182364729459,385.8777321255015
0.00561122244488978,386.9940273081414
0.0056312625250501,388.10444667327334
0.005651302605210421,389.20895851373456
0.005671342685370742,390.3075329845264
0.005691382765531063,391.400142111368
0.005711422845691383,392.48675979645566
0.005731462925851704,393.56736182146295
0.005751503006012025,394.64192584782495
0.005771543086172345,395.7104314143599
0.005791583166332666,396.7728599322854
0.005811623246492987,397.82919467769534
0.005831663326653307,398.87942078157073
0.005851703406813628,399.92352521740116
0.005871743486973949,400.96149678650005
0.0058917835671342695,401.99332610110287
0.0059118236472945895,403.01900556533985
0.0059318637274549104,404.03852935417893
0.005951903807615231,405.05189339043875
0.005971943887775551,406.05909531997344
0.005991983967935872,407.0601344851327
0.006012024048096193,408.05501189660333
0.006032064128256513,409.0437302037381
0.006052104208416834,410.026293663481
0.006072144288577155,411.00270810799367
0.006092184368737476,411.972980911093
0.006112224448897796,412.9371209536046
0.006132264529058117,413.895138587739
0.006152304609218438,414.8470456005926
0.006172344689378758,415.7928551768786
0.006192384769539079,416.73258186098576
0.0062124248496994,417.6662415184634
0.00623246492985972,418.59385129702866
0.006252505010020041,419.5154295871876
0.0062725450901803615,420.4309959825598
0.006292585170340682,421.34057123999213
0.006312625250501002,422.2441772395456
0.006332665330661323,423.1418369443948
0.006352705410821644,424.03357436092875
0.006372745490981964,424.91941449862964
0.006392785571142285,425.7993833304176
0.006412825651302606,426.673507753088
0.006432865731462926,427.5418155480668
0.006452905811623247,428.40433534251594
0.006472945891783568,429.26109657084095
0.006492985971943889,430.11212943665095
0.006513026052104209,430.95746487521626
0.00653306613226453,431.79713451646666
0.006553106212424851,432.6311706485679
0.006573146292585171,433.4596061821123
0.006593186372745492,434.2824746149557
0.0066132264529058125,435.09980999772836
0.0066332665330661325,435.91164690004666
0.0066533066132264534,436.71802037744703
0.006673346693386774,437.5189659390614
0.006693386773547095,438.3145195160533
0.006713426853707415,439.10471743082513
0.006733466933867736,439.8895963670119
0.006753507014028057,440.6691933402679
0.006773547094188377,441.44354566985436
0.006793587174348698,442.2126909510332
0.006813627254509019,442.9766670282694
0.006833667334669339,443.73551196924177
0.00685370741482966,444.4892640396635
0.006873747494989981,445.237961678907
0.006893787575150302,445.98164347643245
0.006913827655310622,446.72034814901036
0.006933867735470943,447.4541145187357
0.0069539078156312635,448.1829814918217
0.006973947895791584,448.9069880381669
0.0069939879759519045,449.6261731716837
0.007014028056112225,450.3405759313785
