strain,stress_MPa
0.0094505595,542.413975198333
0.0094607985,542.4610319341887
0.0094505595,542.4846510842779
0.0094812764,542.6024468588857
0.0094607985,542.5788277087968
0.0094710374,542.6495667475492
0.0094812764,542.6495667475492
0.0094710374,542.7437986307752
0.0094915153,542.6966866362127
0.0094812764,542.8144824108208
0.0094812764,542.7673625221573
0.0095017543,542.8615944053834
0.0095017543,542.838038408102
0.0095119933,542.932270291328
0.0095017543,542.932270291328
0.0094915153,543.0029540713736
0.0095119933,543.0029540713736
0.0095017543,543.0736299573182
0.0095119933,543.0500660659361
0.0095017543,543.1443058432628
0.0095119933,543.167861840544
0.0095222322,543.2385377264889
0.0095222322,543.2385377264889
0.0095119933,543.2856576151521
0.0095324712,543.3327775038156
0.0095324712,543.379897392479
0.0095427101,543.379897392479
0.0095427101,543.4505732784237
0.0095529491,543.4976852729862
0.0095631881,543.4976852729862
0.009573427,543.5683690530318
0.0095631881,543.6154810475944
0.0095631881,543.6626640890654
0.0095939049,543.6390449389764
0.009573427,543.7097208249211
0.009573427,543.7097208249211
0.009583666,543.7568407135846
0.009573427,543.7332768222022
0.0096246218,543.8275165995292
0.0095939049,543.7568407135846
0.0096041439,543.8746285940917
0.0096041439,543.8510725968104
0.0095939049,543.8981924854738
0.0096143829,543.8981924854738
0.0096041439,543.9688683714185
0.0096246218,543.945367632844
0.0096246218,543.9924243686999
0.0096246218,543.9688683714185
0.0096143829,544.0159882600819
0.0096246218,544.0396074101709
0.0096348608,544.13378403469
0.0096246218,544.0867272988344
0.0096348608,544.1573400319712
0.0096348608,544.2045230734423
0.0096246218,544.251571915197
0.0096348608,544.2045230734423
0.0096246218,544.251571915197
0.0096348608,544.3458748453318
0.0096553387,544.3694308426129
0.0096450998,544.4164875784686
0.0096553387,544.3929315811874
0.0096553387,544.4401067285576
0.0096450998,544.487226617221
0.0096758166,544.5579025031657
0.0096758166,544.5342833530767
0.0096758166,544.6050223918292
0.0096860556,544.5579025031657
0.0096962946,544.6285783891103
0.0096860556,544.6050223918292
0.0096758166,544.675635124966
0.0097065335,544.6521422804926
0.0096962946,544.699254275055
0.0097065335,544.6521422804926
0.0097065335,544.699254275055
0.0097065335,544.6521422804926
0.0097167725,544.7463741637184
0.0096962946,544.699254275055
0.0097065335,544.7699380551005
0.0097372504,544.699254275055
0.0097270114,544.7934940523819
0.0097270114,544.7228181664373
0.0097270114,544.7934940523819
0.0097270114,544.7699380551005
0.0097270114,544.8406139410454
0.0097270114,544.7934940523819
0.0097372504,544.8170500496631
0.0097372504,544.8170500496631
0.0097372504,544.8406139410454
0.0097372504,544.8170500496631
0.0097474894,544.8406139410454
0.0097372504,544.8877259356077
0.0097372504,544.8877259356077
0.0097372504,544.91128982699
0.0097372504,544.9348458242712
0.0097474894,544.9819657129347
0.0097577283,544.9584097156533
0.0097782062,545.0055217102158
0.0097577283,545.0290856015981
0.0097782062,545.0762607489683
0.0097782062,545.0526415988793
0.0097679673,545.1233174848239
0.0097782062,545.0526415988793
0.0097782062,545.0762607489683
0.0097782062,545.0762607489683
0.0097986842,545.146881376206
0.0097986842,545.0762607489683
0.0097884452,545.146881376206
0.0098191621,545.1233174848239
0.0098089231,545.1233174848239
0.0097986842,545.1233174848239
0.0098089231,545.1704373734874
0.0097986842,545.0762607489683
0.0098089231,545.1233174848239
0.0098191621,545.1233174848239
0.009829401,545.146881376206
0.009829401,545.0762607489683
0.0097986842,545.146881376206
0.0098089231,545.0997614875425
0.0097986842,545.1233174848239
0.0098191621,545.0997614875425
0.0098089231,545.1704373734874
0.0098191621,545.146881376206
0.0098191621,545.146881376206
0.0098089231,545.1704373734874
0.009829401,545.1939933707686
0.0098191621,545.1939933707686
0.009829401,545.1704373734874
0.0098191621,545.2176125208575
0.0098191621,545.1704373734874
0.00983964,545.241113259432
0.0098191621,545.1704373734874
0.00983964,545.2646692567132
0.0098089231,545.2176125208575
0.0098601179,545.2646692567132
0.009849879,545.241113259432
0.00983964,545.3117891453767
0.0098601179,545.2882331480953
0.0098601179,545.3117891453767
0.0098703569,545.2176125208575
0.0098703569,545.2882331480953
0.0098601179,545.2646692567132
0.0098703569,545.3117891453767
0.0098805958,545.2176125208575
0.0098601179,545.3117891453767
0.0098703569,545.2646692567132
0.0098703569,545.2646692567132
0.0098703569,545.2176125208575
0.0099010738,545.2646692567132
0.0098805958,545.2646692567132
0.0098908348,545.241113259432
0.0098908348,545.241113259432
0.0098908348,545.2176125208575
0.0098805958,545.241113259432
0.0098805958,545.241113259432
0.0099010738,545.241113259432
0.0098703569,545.1704373734874
0.0098805958,545.1939933707686
0.0098908348,545.1939933707686
0.0098908348,545.241113259432
0.0098805958,545.1704373734874
0.0099010738,545.2176125208575
0.0098908348,545.1704373734874
0.0099010738,545.1704373734874
0.0098908348,545.146881376206
0.0099010738,545.241113259432
0.0098908348,545.146881376206
0.0098908348,545.1939933707686
0.0099010738,545.146881376206
0.0099113127,545.1939933707686
0.0099113127,545.146881376206
0.0099010738,545.1939933707686
0.0099215517,545.0997614875425
0.0099317906,545.1939933707686
0.0099215517,545.0997614875425
0.0099215517,545.1233174848239
0.0099317906,545.0762607489683
0.0099317906,545.1233174848239
0.0099317906,545.0762607489683
0.0099317906,545.0762607489683
0.0099317906,545.0055217102158
0.0099420296,545.0290856015981
0.0099317906,545.0526415988793
0.0099215517,544.9348458242712
0.0099317906,545.0055217102158
0.0099317906,544.91128982699
0.0099420296,544.91128982699
0.0099215517,544.8877259356077
0.0099522686,544.9584097156533
0.0099215517,544.8877259356077
0.0099420296,544.9348458242712
0.0099522686,544.7934940523819
0.0099317906,544.8877259356077
0.0099522686,544.7699380551005
0.0099420296,544.8641699383265
0.0099420296,544.7463741637184
0.0099522686,544.7934940523819
0.0099317906,544.699254275055
0.0099420296,544.7934940523819
0.0099522686,544.699254275055
0.0099420296,544.7463741637184
0.0099522686,544.675635124966
0.0099522686,544.699254275055
0.0099420296,544.6285783891103
0.0099420296,544.699254275055
0.0099625075,544.5814663945478
0.0099420296,544.5814663945478
0.0099727465,544.5814663945478
0.0099625075,544.6050223918292
0.0099420296,544.5342833530767
0.0099625075,544.5579025031657
0.0099727465,544.5579025031657
0.0099625075,544.5107826145022
0.0099625075,544.487226617221
0.0099727465,544.4636706199399
0.0099829854,544.4401067285576
0.0099829854,544.3694308426129
0.0099625075,544.4401067285576
0.0099727465,544.2987549566683
0.0099932244,544.3929315811874
0.0099727465,544.2751358065793
0.0099727465,544.3223109539495
0.0099727465,544.2045230734423
0.0099727465,544.2987549566683
0.0099727465,544.13378403469
0.0099829854,544.2045230734423
0.0099829854,544.0867272988344
0.0099829854,544.1573400319712
0.0099829854,544.0159882600819
0.0099625075,544.1102201433077
0.0099727465,543.9924243686999
0.0099727465,544.0159882600819
0.0099625075,543.8746285940917
0.0099829854,544.0396074101709
0.0099829854,543.9218116355628
0.0099727465,543.9218116355628
0.0099932244,543.8275165995292
0.0099829854,543.8510725968104
0.0099829854,543.8275165995292
0.0099829854,543.8510725968104
0.0099727465,543.8040158609547
0.0099932244,543.7804598636735
0.0099829854,543.6626640890654
0.0099829854,543.7097208249211
0.010003463,543.7097208249211
0.0099932244,543.6390449389764
0.0099829854,543.6390449389764
0.0099829854,543.5213123171761
0.0099829854,543.5683690530318
0.010003463,543.4976852729862
0.010003463,543.4976852729862
0.0099932244,543.4270093870416
0.0099829854,543.4505732784237
0.0099932244,543.3563335010967
0.010013702,543.3563335010967
0.0099829854,543.2856576151521
0.0099829854,543.2621016178709
0.0099932244,543.167861840544
0.0099932244,543.2149817292075
0.010003463,543.0736299573182
0.010003463,543.0971859545994
0.0099829854,543.0029540713736
0.0099829854,543.0500660659361
0.0099829854,542.932270291328
0.0099932244,542.932270291328
0.0099727465,542.8144824108208
0.0099829854,542.838038408102
0.0099829854,542.7437986307752
0.0099932244,542.7437986307752
0.0099829854,542.6731227448306
0.0099829854,542.6966866362127
0.0099932244,542.5788277087968
0.0099829854,542.5553269702225
0.0099932244,542.5317709729413
0.0099829854,542.4846510842779
0.010003463,542.4610319341887
0.010003463,542.413975198333
0.0099829854,542.3196801622996
0.0099932244,542.3196801622996
0.010013702,542.2490674291626
0.0099727465,542.2255035377802
0.010003463,542.1783283904101
0.0099932244,542.1312716545544
0.010003463,542.084151765891
0.010003463,542.0134127271388
0.010003463,541.9663559912831
0.010003463,541.8720609552493
0.010003463,541.8720609552493
0.010003463,541.8013850693046
0.010013702,541.7542651806414
0.010003463,541.6364694060333
0.0099932244,541.6600254033144
0.010013702,541.5422375228072
0.010003463,541.5422375228072
0.0099932244,541.4244417481991
0.0099727465,541.400877856817
0.0099932244,541.2595260849278
0.0099727465,541.2830820822089
0.0099829854,541.165262625298
0.0099727465,541.1888817753868
0.0099727465,541.071054424375
0.0099829854,541.0475300034975
0.0099727465,540.9297026524855
0.0099727465,540.9297026524855
0.0099727465,540.8119068778776
0.0099829854,540.8354628751588
0.0099727465,540.7411994155291
0.0099829854,540.7176355241468
0.0099932244,540.5998476436398
0.0099727465,540.5527593313802
0.0099932244,540.5291954399979
0.0099932244,540.4349319803682
0.0099829854,540.3877805153008
0.0099932244,540.3406922030413
0.0099829854,540.2464287434116
0.010003463,540.1757844338708
0.0099727465,540.1050769715223
0.0099829854,540.0108687705992
0.0099727465,540.0579886592627
0.0099932244,539.8930729959911
0.010003463,539.7988095363614
0.0099829854,539.775277221383
0.0099727465,539.7517212241019
0.0099932244,539.539661989864
0.0099829854,539.539661989864
0.0099932244,539.4689545275155
0.0099932244,539.3983102179748
0.0099829854,539.3276027556262
0.0099932244,539.3040704406478
0.0099727465,539.1391547773765
0.0099727465,539.1627186687585
0.0099522686,539.0213668968693
0.0099727465,538.9742470082058
0.0099625075,538.8564512335977
0.0099522686,538.8328320835087
0.0099727465,538.7150994617084
0.0099829854,538.6914803116194
0.0099522686,538.5501206456292
0.0099625075,538.5265962247518
0.0099625075,538.4323248710211
0.0099625075,538.4087688737397
0.0099625075,538.2674171018505
0.0099829854,538.1731773245237
0.0099522686,538.102533014983
0.0099727465,538.0318255526345
0.0099625075,537.984705663971
0.0099625075,537.8669098893629
0.0099829854,537.8198294712042
0.0099625075,537.7491220088557
0.0099727465,537.6548506551251
0.0099420296,537.5606503483029
0.0099420296,537.4664105709762
0.0099727465,537.3721471113463
0.0099522686,537.3014949077046
0.0099522686,537.2072630244788
0.0099625075,537.112991670748
0.0099522686,536.9952037902408
0.0099727465,536.9480839015775
0.0099625075,536.8067321296883
0.0099625075,536.8067321296883
0.0099522686,536.6653724636978
0.0099420296,536.571140580472
0.0099420296,536.4062249172005
0.0099317906,536.3590813462342
0.0099522686,536.2177216802438
0.0099420296,536.2177216802438
0.0099522686,536.0292500196911
0.0099420296,535.9350181364653
0.0099420296,535.8643738269245
0.0099215517,535.8171907854532
0.0099113127,535.6523066985856
0.0099215517,535.581599236237
0.0099215517,535.4638350380328
0.0099215517,535.3931275756843
0.0099215517,535.3460392634248
0.0099215517,535.2282513829177
0.0099113127,535.133980029187
0.0099215517,535.0397165695572
0.0099010738,534.945539945038
0.0099215517,534.8512764854083
0.0099317906,534.7805690230598
0.0099010738,534.6156849361921
0.0099215517,534.5685650475288
0.0099215517,534.4272132756394
0.0099215517,534.3329734983126
0.0099113127,534.1916217264234
0.0099113127,534.1209142640747
0.0099010738,533.9795624921853
0.0099215517,533.9560064949042
0.0099215517,533.7439393665654
0.0099010738,533.7203833692841
0.0099113127,533.5790315973948
0.0099113127,533.5083241350462
0.0098908348,533.3434400481786
0.0099215517,533.2727957386379
0.0099113127,533.1078169225586
0.0099010738,533.0136166157366
0.0098908348,532.8722569497463
0.0098805958,532.8015494873978
0.0098908348,532.6131094032489
0.0098908348,532.5424019409004
0.0098908348,532.4010501690111
0.0098805958,532.3303427066626
0.0098908348,532.1654586197949
0.0098703569,532.0711951601652
0.0098703569,531.9062794968936
0.0098703569,531.8120476136678
0.0098601179,531.6706879476775
0.0098908348,531.6000436381366
0.009849879,531.4822162871247
0.0098908348,531.3879844038988
0.0098601179,531.2701570528869
0.0098601179,531.1523612782788
0.0098805958,531.0581609714568
0.0098703569,530.8932137317814
0.0098601179,530.7753863807695
0.0098703569,530.6340346088801
0.0098601179,530.5633902993393
0.0098601179,530.42203852745
0.0098703569,530.3277987501232
0.0098601179,530.1628909809526
0.0098805958,530.0686512036258
0.009849879,529.856591969388
0.009849879,529.7859476598471
0.009849879,529.6445879938569
0.009849879,529.5032362219675
0.009849879,529.3382652999892
0.0098601179,529.2676130963475
0.00983964,529.0319978648284
0.009829401,528.9848779761651
0.009849879,528.8199623128935
0.00983964,528.7257304296677
0.009829401,528.537227192711
0.009829401,528.3958754208217
0.0098191621,528.207403760269
0.0098089231,528.1603154480094
0.00983964,527.9482562137715
0.0098089231,527.8775724337258
0.0098089231,527.7126646645554
0.0098089231,527.6184248872285
0.0098089231,527.4770731153392
0.0098089231,527.3121574520677
0.0097986842,527.1707741037745
0.0097986842,527.0530099055702
0.0097782062,526.9116265572771
0.0098089231,526.7702747853878
0.0097884452,526.6760350080609
0.0098089231,526.5346832361716
0.0097986842,526.3697438905972
0.0098089231,526.2048282273256
0.0098089231,526.0399125640542
0.0097782062,525.8514409035015
0.0097986842,525.7807650175569
0.0097884452,525.5687373597227
0.0097884452,525.4744660059921
0.0097986842,525.2389139272807
0.0097884452,525.1210865762688
0.0097884452,524.9561709129973
0.0097884452,524.8383435619853
0.0097782062,524.5791960154879
0.0097679673,524.4849641322621
0.0097782062,524.2964924717094
0.0097679673,524.2022526943824
0.0097679673,523.9901934601446
0.0097782062,523.8488416882553
0.0097679673,523.6368061363203
0.0097577283,523.5190182558133
0.0097577283,523.2598628152148
0.0097577283,523.165630931989
0.0097577283,522.9771592714362
0.0097679673,522.835807499547
0.0097270114,522.6237403712082
0.0097270114,522.5059761730039
0.0097270114,522.2939169387661
0.0097372504,522.1760895877542
0.0097270114,521.9640619299201
0.0097065335,521.7991778430526
0.0097065335,521.6577944947593
0.0097270114,521.4693228342065
0.0097270114,521.3279394859135
0.0097270114,521.1394678253607
0.0097065335,521.0217036271565
0.0097167725,520.8332003901999
0.0097065335,520.6682847269283
0.0097065335,520.4562570690944
0.0097065335,520.29131772352
0.0097167725,520.079282171585
0.0096962946,519.9614863969769
0.0097167725,519.7259027418618
0.0097065335,519.5845430758714
0.0096860556,519.3960714153187
0.0097065335,519.2546880670254
0.0096860556,518.995540520528
0.0097167725,518.9013007432013
0.0096758166,518.6185971994225
0.0096655777,518.5008014248144
0.0096758166,518.2651782991945
0.0096962946,518.1238265273051
0.0096758166,517.9117988694712
0.0096655777,517.7704470975818
0.0096655777,517.5583799692431
0.0096758166,517.3699083086904
0.0096655777,517.0872047649117
0.0096655777,516.9694089903037
0.0096450998,516.7338174410875
0.0096450998,516.5688780955131
0.0096450998,516.3332865462969
0.0096246218,516.1683708830253
0.0096553387,515.9563432251914
0.0096348608,515.7442839909536
0.0096348608,515.6265197927494
0.0096246218,515.367372246252
0.0096246218,515.155305117913
0.0096246218,514.9903973487426
0.0096143829,514.8254501090671
0.0096041439,514.6134224512332
0.0096041439,514.4485067879616
0.0096143829,514.2129152387456
0.0096246218,514.0244435781929
0.0096041439,513.8359403412362
0.0096246218,513.6710325720657
0.0096041439,513.4118850255682
0.0096041439,513.270525359578
0.0096143829,513.0113462366767
0.0096041439,512.8228745761239
0.009583666,512.5872909210088
0.009573427,512.3988192604561
0.0096041439,512.1396717139586
0.009573427,511.951168477002
0.0095631881,511.7155769277858
0.0095631881,511.5506612645143
0.009573427,511.2915137180169
0.009573427,511.07948606018294
0.0095631881,510.86741893184416
0.009573427,510.6789472712914
0.0095631881,510.3962437275128
0.009573427,510.1606206018927
0.0095631881,509.97214894134
0.0095427101,509.760121283506
0.0095427101,509.47740984562637
0.0095427101,509.28891450277075
0.0095222322,509.1239988394992
0.0095222322,508.86481971659794
0.0095222322,508.6528157410669
0.0095119933,508.41723208595175
0.0095222322,508.2051649576129
0.0095119933,507.92246141383424
0.0095222322,507.7339897532815
0.0095017543,507.5219542013466
0.0095017543,507.3334588584909
0.0094812764,507.0507158442075
0.0094915153,506.8622757600586
0.0095017543,506.5795406398761
0.0094915153,506.4146249766046
0.0094812764,506.15547743010717
0.0094710374,505.99056176683564
0.0094710374,505.68427064937197
0.0094710374,505.4958226711221
0.0094710374,505.2366435482208
0.0094710374,505.04817188766805
0.0094710374,504.7890243411707
0.0094710374,504.6005211042141
0.0094607985,504.3413735577167
0.0094607985,504.1057583261976
0.0094710374,503.7759269996546
0.0094607985,503.58745533910184
0.0094505595,503.3754276812679
0.0094505595,503.1162801347705
0.0094403205,502.8099811232058
0.0094300816,502.6215094626531
0.0094198426,502.33880591887436
0.0094403205,502.10318279325435
0.0094198426,501.84403524675696
0.0094096037,501.58488770025957
0.0094096037,501.32570857735834
0.0094096037,501.1136730254234
0.0094096037,500.8780814762072
0.0093993647,500.59537793242856
0.0093891257,500.35975480680855
0.0093788868,500.1241711516933
0.0093788868,499.8885796024772
0.0093891257,499.5822805909125
0.0093788868,499.3938405067636
0.0093788868,499.06398549791766
0.0093788868,498.8519499459827
0.0093788868,498.54565882851904
0.0093584089,498.3572187443701
0.0093584089,498.0509197328054
0.0093584089,497.8388841808705
0.0093481699,497.53259306340675
0.0093379309,497.3205575114718
0.0093481699,496.9907340790297
0.0093379309,496.8257868393544
0.0093379309,496.5195272982945
0.0093379309,496.2368158604149
0.009327692,495.97766831391755
0.009317453,495.78916507696096
0.009317453,495.41222175585546
0.0093072141,495.15304263295417
0.009317453,494.8938950864567
0.0093072141,494.63474753995933
0.0093072141,494.39915599074317
0.0092867361,494.1164208705607
0.0092867361,493.81018501180375
0.0092867361,493.52744199752027
0.0092867361,493.268262874619
0.0092969751,492.9619954394582
0.0092560193,492.7028163165569
0.0092662582,492.4201127727783
0.0092662582,492.184552799966
0.0092764972,491.90181767978345
0.0092560193,491.61910624190386
0.0092560193,491.3128072303392
0.0092457803,491.1007795725052
0.0092355413,490.7473606722771
0.0092355413,490.4882131257797
0.0092560193,490.1819456906189
0.0092355413,489.969886456381
0.0092355413,489.640063023939
0.0092150634,489.40450305112665
0.0092150634,489.05108415089853
0.0092048245,488.81550049578334
0.0091945855,488.48566916924034
0.0092048245,488.25005393772125
0.0091945855,487.8966350374931
0.0091945855,487.66105138237793
0.0091741076,487.33122005583493
0.0091843465,487.0720725093375
0.0091741076,486.71866150321034
0.0091741076,486.5066259512754
0.0091741076,486.2003269397107
0.0091536297,485.8705035072686
0.0091638686,485.5642360721078
0.0091741076,485.3050885256104
0.0091638686,485.04594097911297
0.0091433907,484.7396419675483
0.0091433907,484.3626986464428
0.0091433907,484.1035195235416
0.0091433907,483.8208159797629
0.0091229128,483.4673970795348
0.0091433907,483.1846935357562
0.0091126738,482.9019820978766
0.0091229128,482.57212708903063
0.0091126738,482.19521534432903
0.0091229128,481.959592218709
0.0090921959,481.6062127889857
0.0090921959,481.32346977470223
0.0090921959,480.9936463422602
0.0090921959,480.7344672193589
0.0090819569,480.31040400959006
0.0090819569,480.09837635175603
0.009061479,479.69784545696547
0.009061479,479.4386900163671
0.009061479,479.108866583925
0.009061479,478.8261630401464
0.00905124,478.4963080313005
0.00905124,478.21356501701706
0.0090307621,477.7895018072481
0.0090205232,477.5539181521329
0.0090307621,477.2005308283087
0.0090410011,476.91779570812616
0.0090000452,476.54085238702066
0.0090307621,476.2817048405233
0.0090102842,475.9518419375764
0.0090102842,475.64557450241557
0.0090000452,475.3157510699735
0.0090000452,474.9859276375314
0.0089795673,474.65607262868554
0.0089898063,474.37332961440205
0.0089795673,474.04350618196
0.0089693284,473.69012675223667
0.0089693284,473.36029542569366
0.0089590894,473.00688441956646
0.0089488504,472.7005854080018
0.0089590894,472.32367366330016
0.0089693284,472.08805053768015
0.0089283725,471.6875512192934
0.0089386115,471.3576962104475
0.0089283725,471.0514287752867
0.0089386115,470.67445387777735
0.0089181336,470.29751055667185
0.0089181336,470.01479911879227
0.0088976556,469.6142682240017
0.0089181336,469.3786766747855
0.0088874167,468.9781457799949
0.0088976556,468.6718783448341
0.0088976556,468.2949350237286
0.0088771777,467.9886675885678
0.0088771777,467.61169269105847
0.0088771777,467.2818692586164
0.0088464608,466.85778236654454
0.0088669388,466.6221908173284
0.0088464608,466.2687719171003
0.0088362219,465.9389484846582
0.0088566998,465.5619735871488
0.0088464608,465.2557377283919
0.0088362219,464.8787628308825
0.008815744,464.5489393984405
0.0088259829,464.14840850364993
0.008815744,463.7949896034218
0.008815744,463.4180462823163
0.008815744,463.0882228498742
0.0087850271,462.73483552604995
0.0087747881,462.3814245199228
0.0087850271,462.0280371960986
0.0087747881,461.6746577663753
0.0087850271,461.36835875481063
0.0087747881,460.99141543370513
0.0087645492,460.66156042485915
0.0087645492,460.2374656386864
0.0087440712,459.9076422062443
0.0087440712,459.53069888513886
0.0087440712,459.2008675585958
0.0087338323,458.82390055518744
0.0087133544,458.49406922864443
0.0087133544,458.0464500215943
0.0087031154,457.7401510100296
0.0087031154,457.31606411795775
0.0087133544,457.03335268007817
0.0086826375,456.60928947030925
0.0087031154,456.27946603786717
0.0086826375,455.8553791457954
0.0086928764,455.5255478192523
0.0086928764,455.0778970357984
0.0086723985,454.7951934920197
0.0086723985,454.3710987058469
0.0086621596,454.06479969428227
0.0086621596,453.5936244899509
0.0086519206,453.24023716612663
0.0086519206,452.86329384502113
0.0086519206,452.5334388361752
0.0086416816,452.1093440500024
0.0086416816,451.6852887343345
0.0086109648,451.2847815218468
0.0086212037,450.8842506270562
0.0086109648,450.4837513086695
0.0086109648,450.1774838735087
0.0085904868,449.7769450846171
0.0085700089,449.3528897689492
0.0085904868,448.97591487143984
0.00855977,448.57540765895214
0.00855977,448.2691165414885
0.0085802479,447.72725755711144
0.008539292,447.42095854554674
0.008549531,446.9733393384966
0.0085290531,446.6199520146724
0.008539292,446.19586512260054
0.0085290531,445.9131536847209
0.0085085751,445.44197848038954
0.0084983362,445.1121234715436
0.0084983362,444.64090879670744
0.0085085751,444.28752936698413
0.0084880972,443.839910159934
0.0084983362,443.4864912597059
0.0084880972,443.0388720526557
0.0084778583,442.73257304109103
0.0084573803,442.26139783675967
0.0084676193,441.8608590478681
0.0084778583,441.4603597294814
0.0084676193,441.10697240565713
0.0084676193,440.6357656249219
0.0084573803,440.2352347301313
0.0084369024,439.8111715203624
0.0084471414,439.4342281992569
0.0084164245,439.03369730446633
0.0084266635,438.60960251829357
0.0084266635,438.18553930852465
0.0084061855,437.76145241645287
0.0084061855,437.3609452039652
0.0084061855,436.913325996915
0.0083857076,436.5127951021244
0.0083652297,436.1122878896368
0.0083652297,435.71178857125
0.0083549907,435.2170178991326
0.0083754687,434.8400430016232
0.0083652297,434.36886779729184
0.0083345128,434.0154804734676
0.0083345128,433.52070980135016
0.0083345128,433.12021048296344
0.0083345128,432.6961156967907
0.0083242739,432.3898482616299
0.0083140349,431.8950854836134
0.008293557,431.47099069744064
0.008293557,430.97625160172703
0.00827308,430.646428169285
0.008283318,430.12810149988627
0.0082526021,429.79827806744424
0.008283318,429.30350739532685
0.0082526021,428.92656407422135
0.0082526021,428.4553493993851
0.008262841,428.0784060782796
0.0082321241,427.60723087394825
0.0082321241,427.20669997915763
0.0082423631,426.7590728780066
0.0082423631,426.33498598593474
0.0082014073,425.9109227761658
0.0082321241,425.4397159954306
0.0082218852,425.01565278566164
0.0081809293,424.5915579994889
0.0081809293,424.16749478972
0.0081809293,423.69628800898477
0.0081809293,423.22508122824956
0.0081809293,422.8010180184806
0.0081809293,422.37692323230783
0.0081706904,421.8821841365943
0.0081604514,421.4816848182075
0.0081502125,421.0104780374723
0.0081502125,420.56282725401826
0.0081399735,420.0680881583047
0.0081297345,419.667580945817
0.0081194956,419.1492542764184
0.0080990177,418.7723109553129
0.0080887787,418.230428288633
0.0080887787,417.8534849675275
0.0080785397,417.3115944067466
0.0080785397,416.9346510856411
0.0080580618,416.4634443049059
0.0080580618,416.0629055160143
0.0080375839,415.56817431440174
0.0080375839,415.1441111046328
0.0080375839,414.69646032117885
0.0080478229,414.2488095377248
0.0080273449,413.7069505533478
0.008017106,413.33000723224234
0.008017106,412.8588004515071
0.0079966281,412.3876173530748
0.0079761501,411.9164105723395
0.0079966281,411.4451958975033
0.0079863891,411.02114058183537
0.0079761501,410.54992590699914
0.0079863891,410.102306699949
0.0079659112,409.60756760423544
0.0079556722,409.15991682078146
0.0079556722,408.66514614866395
0.0079454333,408.21752694161387
0.0079351943,407.72278784590026
0.0079249553,407.2987009538285
0.0079249553,406.82748627899224
0.0079147164,406.3563110746609
0.0079044774,405.7908645165988
0.0078839995,405.36676973042603
0.0078942385,404.82491864015003
0.0078839995,404.42441142766233
0.0078737605,403.90608475826366
0.0078635216,403.45846555121346
0.0078635216,402.8930189931514
0.0078532826,402.4924880983608
0.0078430437,401.974193005366
0.0078430437,401.5029783305298
0.0078328047,400.984683237535
0.0078123263,400.537032454081
0.0078020873,400.04226178196353
0.0078020873,399.59464257491345
0.0077918484,399.0527835905364
0.0077713705,398.6287282748685
0.0077611315,398.11039371136883
0.0077611315,397.6627429279148
0.0077508925,397.14444783492
0.0077508925,396.72035304874726
0.0077406536,396.2256218471347
0.0077406536,395.75440717229844
0.0077304146,395.2832003915632
0.0077304146,394.7884297194458
0.0077201757,394.3172545151144
0.0076996977,393.7989515280186
0.0076996977,393.28062485861994
0.0077099367,392.8329740751659
0.0076894588,392.3853548681158
0.0076792198,391.86702819871715
0.0076689809,391.41944056807085
0.0076587419,390.83039854222267
0.0076587419,390.3827793351726
0.0076587419,389.8408966684927
0.0076485029,389.39327746144255
0.007638264,388.8513869006616
0.007628025,388.40376769361154
0.007628025,387.81476513826817
0.007628025,387.3671143548142
0.0076075471,386.801699373156
0.0075973081,386.377636163387
0.0075870692,385.7650381402577
0.0075870692,385.2938629359263
0.0075563523,384.7520039515493
0.0075665913,384.32791705947744
0.0075461133,383.7625020778192
0.0075358744,383.2677314057018
0.0075153965,382.7494047363031
0.0075051575,382.32537310293804
0.0075153965,381.75992654487595
0.0075153965,381.26515587275856
0.0074949185,380.8175050893046
0.0074949185,380.322765993591
0.0074744406,379.7573194355289
0.0074744406,379.2625487634115
0.0074539627,378.79137355908006
0.0074539627,378.2966028869626
0.0074642017,377.7783077939678
0.0074437237,377.25998112456915
0.0074334848,376.7416860315743
0.0074334848,376.1997954707935
0.0074334848,375.72862026646214
0.0074130069,375.1160538197366
0.0073925289,374.69199060996766
0.0074130069,374.12654405190557
0.0074130069,373.631804956192
0.00738229,373.0898907131083
0.0073925289,372.5715956201135
0.00738229,371.9590607497918
0.0073618121,371.534965963619
0.0073618121,370.8988750960161
0.0073515731,370.4512243125621
0.0073310952,369.8151018685554
0.0073106172,369.3910070823826
0.0073106172,368.7784801061619
0.0073106172,368.3308293227079
0.0072901393,367.7418504496675
0.0072696614,367.2706752453361
0.0072901393,366.63455280132933
0.0072594224,366.13978212921194
0.0072696614,365.5979231448349
0.0072491835,365.07959647543623
0.0072389445,364.51414991737414
0.0072287056,363.99582324797547
0.0072287056,363.4539642635985
0.0072287056,362.91211317332244
0.0072184666,362.37022261254157
0.0071979887,361.875483516828
0.0071877497,361.3335692737442
0.0071775108,360.7210344034226
0.0071775108,360.22626373130515
0.0071570328,359.7315325296926
0.0071570328,359.2603178548564
0.0071467939,358.6477829845347
0.0071570328,358.1059003178548
0.007116077,357.56400975707396
0.0071365549,357.0692706613604
0.007116077,356.48026810601704
0.007126316,355.9619414366184
0.0070955991,355.3494065662967
0.0070955991,354.92535125062875
0.0070853601,354.289228806622
0.0070955991,353.7944581345046
0.0070751212,353.2054792614642
0.0070751212,352.6871525920655
0.0070648822,352.07461772174383
0.0070546432,351.6269669382898
